"tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"Departamento","Palermo",3,1,54,190000
"Departamento","Palermo",3,1,65,230000
"Departamento","Palermo",3,2,104,375000
"Departamento","Palermo",3,2,74,235000
"Departamento","Palermo",3,1,98,335000
"Departamento","Palermo",3,1,58,158000
"Departamento","Palermo",3,1,83,215000
"Departamento","Palermo",3,1,58,150000
"Departamento","Palermo",3,1,87,307000
"Departamento","Palermo",3,1,79,260000
"Departamento","Palermo",3,1,65,182000
"Departamento","Palermo",3,1,54,190000
"Departamento","Belgrano",3,2,134,360000
"Departamento","Belgrano",3,1,65,265000
"Departamento","Belgrano",3,2,77,199000
"Departamento","Belgrano",3,1,126,320000
"Departamento","Belgrano",3,1,70,270000
"Departamento","Belgrano",3,2,94,295000
"Departamento","Belgrano",3,3,200,580000
"Departamento","Belgrano",3,1,53,138000
"Departamento","Congreso",3,1,75,165000
"Departamento","Floresta",3,1,60,99000
"Departamento","Paternal",3,1,84,185000
"Departamento","Recoleta",3,1,55,159000
"Departamento","Recoleta",3,2,66,210000
"Departamento","Recoleta",3,2,73,342000
"Departamento","Recoleta",3,2,79,218000
"Departamento","Saavedra",3,1,81,198000
"Departamento","Balvanera",3,2,68,149000
"Departamento","Caballito",3,2,85,360000
"Departamento","Caballito",3,2,73,227000
"Departamento","Caballito",3,2,64,210000
"Departamento","Caballito",3,2,92,239000
"Departamento","Caballito",3,2,78,228000
"Departamento","Caballito",3,2,66,279900
"Departamento","Caballito",3,1,75,168000
"Departamento","Caballito",3,4,91,242000
"Departamento","Caballito",3,1,62,168000
"Departamento","Catalinas",3,3,242,420000
"Departamento","Mataderos",3,1,100,215000
"Departamento","Monserrat",3,2,53,99000
"Departamento","San Telmo",3,1,55,129000
"Departamento","San Telmo",3,1,71,149600
"Departamento","Versalles",3,1,53,138000
"Departamento","Colegiales",3,1,44,129000
"Departamento","Colegiales",3,1,65,265000
"Departamento","Colegiales",3,1,64,169900
"Departamento","Colegiales",3,1,66,155000
"Departamento","Barrio Norte",3,1,83,240000
"Departamento","Barrio Norte",3,1,66,130000
"Departamento","Barrio Norte",3,2,73,254000
"Departamento","Barrio Norte",3,2,73,249000
"Departamento","Barrio Norte",3,2,73,264000
"Departamento","San Nicolás",3,3,242,420000
"Departamento","San Nicolás",3,3,242,420000
"Departamento","Villa Crespo",3,1,85,239999
"Departamento","Villa Crespo",3,1,62,159000
"Departamento","Villa Crespo",3,1,62,153000
"Departamento","Villa Crespo",3,2,77,235500
"Departamento","Villa Crespo",3,1,46,120000
"Departamento","Villa Crespo",3,1,85,239999
"Departamento","Villa Lugano",3,2,106,192900
"Departamento","San Cristobal",3,1,59,87000
"Departamento","Villa Urquiza",3,2,75,245000
"Departamento","Villa Urquiza",3,1,57,176000
"Departamento","Parque Chacabuco",3,1,52,134000
"Departamento","Parque Chacabuco",3,1,108,179000
"Departamento","Parque Centenario",3,2,61,185000
"Departamento","Parque Centenario",3,1,66,170000
"Departamento","Centro / Microcentro",3,1,60,140000
"PH","Almagro",4,4,120,280000
"PH","Parque Patricios",4,2,160,290000
"PH","Villa Pueyrredón",4,2,102,189900
"Casa","San Telmo",4,2,198,330000
"Casa","Colegiales",4,2,250,575000
"Casa","Villa Urquiza",4,2,140,220000
"Casa","Villa Santa Rita",4,1,200,249999
"Casa","Villa Santa Rita",4,1,200,249999
"Departamento","Abasto",4,3,81,154900
"Departamento","Flores",4,3,144,400000
"Departamento","Flores",4,2,158,295000
"Departamento","Flores",4,2,83,145000
"Departamento","Flores",4,2,187,370000
"Departamento","Nuñez",4,3,118,450000
"Departamento","Nuñez",4,2,160,744000
"Departamento","Nuñez",4,3,150,886000
"Departamento","Nuñez",4,2,118,450000
"Departamento","Retiro",4,3,242,420000
"Departamento","Retiro",4,3,107,349000
"Departamento","Almagro",4,1,72,172000
"Departamento","Almagro",4,3,135,318000
"Departamento","Palermo",4,4,143,449900
"Departamento","Palermo",4,2,184,520000
"Departamento","Palermo",4,1,114,387000
"Departamento","Palermo",4,2,99,210000
"Departamento","Barracas",4,1,89,189000
"Departamento","Belgrano",4,2,77,199000
"Departamento","Belgrano",4,2,112,540000
"Departamento","Belgrano",4,3,110,360000
"Departamento","Belgrano",4,1,100,255000
"Departamento","Belgrano",4,3,128,410000
"Departamento","Belgrano",4,3,92,259000
"Departamento","Belgrano",4,3,190,440000
"Departamento","Belgrano",4,2,180,415000
"Departamento","Congreso",4,1,81,189000
"Departamento","Paternal",4,1,74,160000
"Departamento","Recoleta",4,3,161,520000
"Departamento","Recoleta",4,2,96,260000
"Departamento","Recoleta",4,2,217,590000
"Departamento","Recoleta",4,2,179,549000
"Departamento","Balvanera",4,2,124,315000
"Departamento","Caballito",4,2,298,480000
"Departamento","Caballito",4,3,125,320000
"Departamento","Caballito",4,2,81,212000
"Departamento","Catalinas",4,3,242,420000
"Departamento","Versalles",4,2,160,304500
"Departamento","Monte Castro",4,2,120,252000
"Departamento","San Nicolás",4,3,242,420000
"Departamento","Villa Crespo",4,2,91,230000
"Departamento","Villa Crespo",4,2,95,220000
"Departamento","Villa Crespo",4,2,103,220000
"Departamento","Villa Urquiza",4,1,114,320000
"Departamento","Parque Chacabuco",4,2,89,290000
"Departamento","Parque Chacabuco",4,2,89,290000
"Departamento","Villa Pueyrredón",4,2,95,275000
"Casa","Mataderos",5,2,135,250000
"Casa","Colegiales",5,2,212,515000
"Casa","Villa del Parque",5,2,196,227000
"Casa","Villa del Parque",5,3,286,750000
"Departamento","Flores",5,4,200,310000
"Departamento","Belgrano",5,2,174,690000
"Departamento","Belgrano",5,4,230,640000
"Departamento","Floresta",5,3,142,289000
"Departamento","Barrio Norte",5,4,135,440000
"Departamento","Villa Crespo",5,3,159,360000
"Casa","Flores",6,2,160,340000
"Departamento","Belgrano",6,4,165,445000
"Departamento","Las Cañitas",6,3,150,430000
"PH","Villa del Parque",7,2,260,330000
"Casa","Nuñez",7,4,190,590000
"Casa","Parque Chacabuco",7,2,270,147000
"Departamento","Monserrat",8,1,140,168000
"Departamento","Nuñez",1,1,55,155579
"Departamento","Nuñez",1,1,55,159754
"Departamento","Nuñez",1,1,53,157388
"Departamento","Nuñez",1,1,55,159993
"Departamento","Nuñez",1,1,55,154476
"Departamento","Nuñez",1,1,55,156425
"Departamento","Retiro",1,1,30,75000
"Departamento","Liniers",1,1,51,89000
"Departamento","Palermo",1,1,36,87500
"Departamento","Caballito",1,1,34,89990
"Departamento","San Telmo",1,1,40,135000
"Departamento","Barrio Norte",1,1,45,160000
"Departamento","Villa Crespo",1,1,40,113500
"Departamento","Villa Crespo",1,1,40,100500
"Departamento","Villa Crespo",1,1,39,79000
"Departamento","Villa Crespo",1,1,40,100000
"Departamento","Villa Crespo",1,1,40,101500
"Departamento","Villa Devoto",1,1,30,82000
"Departamento","Villa Urquiza",1,1,96,135000
"Departamento","Villa Urquiza",1,1,33,90000
"Departamento","Villa Urquiza",1,1,39,105000
"Departamento","Villa Urquiza",1,1,39,135000
"PH","Palermo",2,1,45,125000
"PH","Monte Castro",2,1,72,99000
"Departamento","Boca",2,1,60,260000
"Departamento","Flores",2,1,41,99900
"Departamento","Nuñez",2,1,41,142000
"Departamento","Retiro",2,1,36,89000
"Departamento","Almagro",2,1,48,101000
"Departamento","Almagro",2,1,41,97000
"Departamento","Almagro",2,1,40,95000
"Departamento","Almagro",2,1,56,137000
"Departamento","Almagro",2,1,37,79900
"Departamento","Liniers",2,2,75,98000
"Departamento","Palermo",2,1,55,100000
"Departamento","Palermo",2,1,37,98000
"Departamento","Palermo",2,1,48,155000
"Departamento","Palermo",2,1,55,100000
"Departamento","Palermo",2,1,61,190000
"Departamento","Palermo",2,1,110,420000
"Departamento","Palermo",2,1,50,270000
"Departamento","Palermo",2,1,55,100000
"Departamento","Palermo",2,1,39,110000
"Departamento","Palermo",2,1,40,105000
"Departamento","Belgrano",2,1,42,115000
"Departamento","Belgrano",2,1,46,170000
"Departamento","Belgrano",2,1,110,420000
"Departamento","Recoleta",2,1,55,225000
"Departamento","Saavedra",2,1,55,150000
"Departamento","Balvanera",2,1,46,84900
"Departamento","Balvanera",2,1,44,148000
"Departamento","Caballito",2,1,41,134000
"Departamento","Caballito",2,1,42,98000
"Departamento","Caballito",2,1,38,150000
"Departamento","Caballito",2,1,43,117000
"Departamento","San Telmo",2,1,54,165000
"Departamento","Versalles",2,1,51,135000
"Departamento","Versalles",2,1,34,90000
"Departamento","Barrio Norte",2,1,42,115000
"Departamento","San Nicolás",2,2,54,109500
"Departamento","Villa Crespo",2,1,43,119000
"Departamento","Villa Crespo",2,2,56,208000
"Departamento","Villa Crespo",2,1,49,147000
"Departamento","Villa Crespo",2,1,49,134000
"Departamento","Villa Crespo",2,1,34,80000
"Departamento","Villa Crespo",2,1,35,88000
"Departamento","Villa Ortuzar",2,1,38,83000
"Departamento","Villa Urquiza",2,1,52,149900
"Departamento","Villa Urquiza",2,1,52,152000
"Departamento","Parque Patricios",2,1,42,107000
"Departamento","Villa del Parque",2,1,63,116000
"Departamento","Parque Centenario",2,1,50,105000
"Departamento","Parque Centenario",2,1,37,85000
"Departamento","Villa Pueyrredón",2,1,42,118000
"PH","Boedo",3,1,59,120000
"PH","Almagro",3,1,60,195000
"PH","Palermo",3,2,84,260000
"PH","Saavedra",3,1,86,164000
"PH","Caballito",3,1,98,240000
"PH","Caballito",3,1,81,220000
"PH","Mataderos",3,1,163,170000
"PH","Monte Castro",3,1,85,100000
"PH","Villa Urquiza",3,2,87,170000
"Departamento","Boca",3,1,66,110000
"Departamento","Once",3,1,81,175000
"Departamento","Boedo",3,1,80,200000
"Departamento","Flores",3,2,80,144000
"Departamento","Nuñez",3,2,76,171000
"Departamento","Nuñez",3,1,69,215000
"Departamento","Almagro",3,1,57,147000
"Departamento","Almagro",3,2,70,175000
"Departamento","Almagro",3,1,82,220000
"Departamento","Almagro",3,1,58,88000
"Departamento","Almagro",3,1,49,153000
"Departamento","Almagro",3,1,59,140000
"Departamento","Almagro",3,1,72,177000
"Departamento","Almagro",3,1,50,145000
"Departamento","Almagro",3,2,85,215000
"Departamento","Almagro",3,1,89,205000
"Departamento","Coghlan",3,1,108,280000
"Departamento","Palermo",3,2,98,270000
"Departamento","Palermo",3,1,106,535000
"Departamento","Palermo",3,1,66,174000
"Departamento","Palermo",3,1,65,165000
"Departamento","Palermo",3,2,71,270000
"Departamento","Palermo",3,2,88,666666
"Departamento","Palermo",3,1,76,230000
"Departamento","Palermo",3,2,99,690000
"Departamento","Palermo",3,1,63,165100
"Departamento","Congreso",3,1,50,113000
"Departamento","Recoleta",3,1,67,238000
"Departamento","Recoleta",3,2,116,450000
"Departamento","Saavedra",3,1,63,169000
"Departamento","Balvanera",3,1,61,110000
"Departamento","Caballito",3,1,109,269000
"Departamento","Caballito",3,2,67,148000
"Departamento","Caballito",3,1,165,265000
"Departamento","Caballito",3,1,58,248000
"Departamento","Caballito",3,1,64,205000
"Departamento","Mataderos",3,1,140,188000
"Departamento","Mataderos",3,1,42,87000
"Departamento","Monserrat",3,1,53,125000
"Departamento","Monserrat",3,1,77,169000
"Departamento","San Telmo",3,1,75,185000
"Departamento","Colegiales",3,2,89,360000
"Departamento","Colegiales",3,1,65,160000
"Departamento","Villa Luro",3,1,77,215000
"Departamento","Barrio Norte",3,1,74,239000
"Departamento","Barrio Norte",3,2,75,235000
"Departamento","Barrio Norte",3,1,63,145000
"Departamento","Villa Crespo",3,1,65,127000
"Departamento","Villa Crespo",3,1,60,169000
"Departamento","Villa Crespo",3,1,61,148000
"Departamento","Villa Crespo",3,1,90,275000
"Departamento","Villa Crespo",3,1,75,149000
"Departamento","Villa Crespo",3,1,58,138000
"Departamento","Villa Crespo",3,1,64,133000
"Departamento","Villa Urquiza",3,1,60,165000
"Departamento","Parque Chacabuco",3,1,50,107000
"Departamento","Villa Santa Rita",3,1,75,135000
"Departamento","Villa del Parque",3,1,64,137000
"Departamento","Parque Centenario",3,1,61,148000
"Departamento","Parque Centenario",3,1,90,275000
"Departamento","Parque Centenario",3,1,50,145000
"PH","Almagro",4,1,138,285000
"PH","Floresta",4,3,260,300000
"PH","Paternal",4,1,115,118000
"PH","Colegiales",4,1,135,179000
"PH","Villa Urquiza",4,1,119,245000
"Casa","Nuñez",4,2,160,340000
"Casa","Caballito",4,2,137,369000
"Departamento","Boca",4,1,81,120000
"Departamento","Flores",4,1,74,209000
"Departamento","Nuñez",4,3,145,589000
"Departamento","Nuñez",4,1,143,440000
"Departamento","Nuñez",4,1,67,169000
"Departamento","Retiro",4,2,167,410000
"Departamento","Almagro",4,2,124,219000
"Departamento","Almagro",4,1,79,159900
"Departamento","Almagro",4,1,75,170000
"Departamento","Coghlan",4,2,150,620000
"Departamento","Palermo",4,1,72,232000
"Departamento","Palermo",4,3,168,384500
"Departamento","Belgrano",4,2,174,704336
"Departamento","Belgrano",4,2,142,558571
"Departamento","Belgrano",4,2,125,360000
"Departamento","Belgrano",4,3,250,825000
"Departamento","Belgrano",4,2,83,255000
"Departamento","Belgrano",4,2,83,255000
"Departamento","Belgrano",4,2,83,255000
"Departamento","Floresta",4,1,61,147000
"Departamento","Balvanera",4,1,56,143000
"Departamento","Barrio Norte",4,2,80,159000
"Departamento","Villa del Parque",4,3,104,285000
"PH","Villa Urquiza",5,2,94,259000
"PH","Parque Patricios",5,1,218,189000
"PH","Villa Pueyrredón",5,1,115,180000
"Casa","Barracas",5,3,241,460000
"Casa","Villa Luro",5,2,250,300000
"Casa","San Cristobal",5,2,150,499900
"Casa","Parque Patricios",5,2,241,180000
"Departamento","Flores",5,1,101,258500
"Departamento","Palermo",5,3,250,785000
"Departamento","Palermo",5,3,160,290000
"Departamento","Palermo",5,3,160,290000
"Departamento","Belgrano",5,3,210,770000
"Departamento","Belgrano",5,3,194,479000
"Departamento","Recoleta",5,3,160,290000
"Departamento","Recoleta",5,1,155,349000
"Departamento","Recoleta",5,2,127,395000
"Departamento","Recoleta",5,3,174,480000
"Departamento","Recoleta",5,3,211,640000
"Departamento","Caballito",5,3,180,350000
"Departamento","Monserrat",5,2,217,390000
"Departamento","Retiro",6,2,184,595000
"Departamento","Almagro",1,1,28,85000
"Departamento","Palermo",1,1,36,85000
"Departamento","Palermo",1,1,33,120000
"Departamento","Belgrano",1,1,38,138000
"Departamento","Belgrano",1,1,75,160000
"Departamento","Belgrano",1,1,32,129000
"Departamento","Belgrano",1,1,33,112000
"Departamento","Belgrano",1,1,35,131440
"Departamento","Floresta",1,1,40,85000
"Departamento","Recoleta",1,1,28,75000
"Departamento","Saavedra",1,1,50,119000
"Departamento","Balvanera",1,1,37,110000
"Departamento","Caballito",1,1,37,105000
"Departamento","Caballito",1,1,45,132500
"Departamento","Caballito",1,1,33,93800
"Departamento","Caballito",1,1,28,85000
"Departamento","Caballito",1,1,40,125500
"Departamento","Caballito",1,1,33,87000
"Departamento","Monserrat",1,1,41,110000
"Departamento","San Telmo",1,1,33,85000
"Departamento","Parque Chas",1,1,42,103900
"Departamento","Parque Chas",1,1,35,93900
"Departamento","Parque Chas",1,1,36,105900
"Departamento","Parque Chas",1,1,36,100900
"Departamento","Villa Crespo",1,1,36,85000
"Departamento","Villa Devoto",1,1,37,89000
"Departamento","Parque Chacabuco",1,1,49,84000
"PH","Saavedra",2,1,39,100000
"PH","Monte Castro",2,1,49,100000
"Departamento","Nuñez",2,1,50,190000
"Departamento","Nuñez",2,1,65,280000
"Departamento","Palermo",2,1,45,112000
"Departamento","Palermo",2,1,40,118000
"Departamento","Palermo",2,1,48,137000
"Departamento","Palermo",2,1,30,125000
"Departamento","Palermo",2,1,49,139000
"Departamento","Palermo",2,1,44,155000
"Departamento","Palermo",2,1,35,130000
"Departamento","Palermo",2,1,40,97000
"Departamento","Belgrano",2,1,49,139000
"Departamento","Belgrano",2,1,46,125000
"Departamento","Belgrano",2,1,55,315000
"Departamento","Belgrano",2,1,61,265000
"Departamento","Belgrano",2,1,42,160660
"Departamento","Belgrano",2,1,42,166660
"Departamento","Floresta",2,1,45,105000
"Departamento","Paternal",2,1,36,80000
"Departamento","Recoleta",2,1,36,97900
"Departamento","Recoleta",2,1,47,145000
"Departamento","Balvanera",2,1,42,120000
"Departamento","Caballito",2,1,59,177000
"Departamento","Caballito",2,1,53,190000
"Departamento","Caballito",2,1,48,147500
"Departamento","Caballito",2,1,48,120000
"Departamento","Caballito",2,1,46,115000
"Departamento","Caballito",2,2,53,156500
"Departamento","Caballito",2,1,60,161400
"Departamento","Caballito",2,1,63,116900
"Departamento","Caballito",2,1,53,138000
"Departamento","Villa Crespo",2,1,36,99000
"Departamento","Villa Crespo",2,1,62,118000
"Departamento","Constitución",2,1,49,78000
"Departamento","Villa Urquiza",2,1,56,169000
"Departamento","Villa del Parque",2,1,42,125000
"PH","Palermo",3,1,63,189000
"PH","Floresta",3,2,80,155000
"PH","Villa Devoto",3,1,138,287000
"PH","Villa Devoto",3,1,64,155000
"PH","Parque Patricios",3,1,106,119000
"Departamento","Abasto",3,2,74,129600
"Departamento","Nuñez",3,1,75,175000
"Departamento","Nuñez",3,3,155,649000
"Departamento","Retiro",3,1,69,157000
"Departamento","Almagro",3,1,89,155000
"Departamento","Coghlan",3,1,70,245000
"Departamento","Coghlan",3,1,62,189900
"Departamento","Palermo",3,1,57,178000
"Departamento","Palermo",3,1,62,110000
"Departamento","Palermo",3,1,52,210000
"Departamento","Barracas",3,1,69,169000
"Departamento","Belgrano",3,2,113,790000
"Departamento","Belgrano",3,2,143,295000
"Departamento","Belgrano",3,2,82,300000
"Departamento","Congreso",3,2,129,190000
"Departamento","Floresta",3,1,66,128000
"Departamento","Recoleta",3,1,122,295000
"Departamento","Recoleta",3,1,75,180000
"Departamento","Recoleta",3,1,75,320000
"Departamento","Recoleta",3,1,83,245000
"Departamento","Recoleta",3,1,54,194000
"Departamento","Saavedra",3,1,82,199000
"Departamento","Saavedra",3,1,82,199000
"Departamento","Balvanera",3,1,70,140000
"Departamento","Balvanera",3,1,107,150000
"Departamento","Balvanera",3,1,70,149500
